claim1_id,claim1_arxiv,claim1_title,claim1_text,claim1_condition,claim1_citations,claim1_confidence,claim2_id,claim2_arxiv,claim2_title,claim2_text,claim2_condition,claim2_citations,claim2_confidence,group_key,strategy,contradiction_type,classification_reason
12,2503.23487,Large Language and Reasoning Models are Shallow Disjunctive Reasoners,Chain-of-Thought degrades Arithmetic Accuracy,"rcc-8, ia, zero-shot, o3-mini, b=2",6,5,17,2601.03649,SyncThink: A Training-Free Strategy to Align Inference Termination with Reasoning Saturation,Chain-of-Thought improves Arithmetic Accuracy,"gpqa, qwen2.5-7b",3,4,Chain-of-Thought|OPPOSITE|Arithmetic Accuracy,opposite_rels,Logical_Contradiction,Rule engine: Logical_Contradiction (confidence=0.30)
12,2503.23487,Large Language and Reasoning Models are Shallow Disjunctive Reasoners,Chain-of-Thought degrades Arithmetic Accuracy,"rcc-8, ia, zero-shot, o3-mini, b=2",6,5,19,2511.15886,What Really Counts? Examining Step and Token Level Attribution in Multilingual CoT Reasoning,Chain-of-Thought improves Arithmetic Accuracy,"mgsm, qwen instruct, cot-struct",1,5,Chain-of-Thought|OPPOSITE|Arithmetic Accuracy,opposite_rels,Logical_Contradiction,Rule engine: Logical_Contradiction (confidence=0.30)
12,2503.23487,Large Language and Reasoning Models are Shallow Disjunctive Reasoners,Chain-of-Thought degrades Arithmetic Accuracy,"rcc-8, ia, zero-shot, o3-mini, b=2",6,5,20,2508.18743,CAC-CoT: Connector-Aware Compact Chain-of-Thought for Efficient Reasoning Data Synthesis Across Dual-System Cognitive Tasks,Chain-of-Thought improves Arithmetic Accuracy,"system-2 benchmarks, qwen model",1,4,Chain-of-Thought|OPPOSITE|Arithmetic Accuracy,opposite_rels,Logical_Contradiction,Rule engine: Logical_Contradiction (confidence=0.30)
12,2503.23487,Large Language and Reasoning Models are Shallow Disjunctive Reasoners,Chain-of-Thought degrades Arithmetic Accuracy,"rcc-8, ia, zero-shot, o3-mini, b=2",6,5,21,2511.23253,AgriCoT: A Chain-of-Thought Benchmark for Evaluating Reasoning in Vision-Language Models for Agriculture,Chain-of-Thought improves Arithmetic Accuracy,"gsm8k, gpt-3.5",0,5,Chain-of-Thought|OPPOSITE|Arithmetic Accuracy,opposite_rels,Logical_Contradiction,Rule engine: Logical_Contradiction (confidence=0.30)
12,2503.23487,Large Language and Reasoning Models are Shallow Disjunctive Reasoners,Chain-of-Thought degrades Arithmetic Accuracy,"rcc-8, ia, zero-shot, o3-mini, b=2",6,5,22,2510.01391,TAG-EQA: Text-And-Graph for Event Question Answering via Structured Prompting Strategies,Chain-of-Thought improves Arithmetic Accuracy,"tag configuration, qwq",0,4,Chain-of-Thought|OPPOSITE|Arithmetic Accuracy,opposite_rels,Logical_Contradiction,Rule engine: Logical_Contradiction (confidence=0.30)
14,2507.13362,Enhancing Spatial Reasoning in Vision-Language Models via Chain-of-Thought Prompting and Reinforcement Learning,Chain-of-Thought degrades Arithmetic Accuracy,"cvbench, llama-4-scout-17b-16e-instruct, scenegraph cot + pot",5,5,16,2410.16924,SleepCoT: A Lightweight Personalized Sleep Health Model via Chain-of-Thought Distillation,Chain-of-Thought improves Arithmetic Accuracy,"sleepcot, sleep domain",4,5,Chain-of-Thought|OPPOSITE|Arithmetic Accuracy,opposite_rels,Logical_Contradiction,Rule engine: Logical_Contradiction (confidence=0.30)
14,2507.13362,Enhancing Spatial Reasoning in Vision-Language Models via Chain-of-Thought Prompting and Reinforcement Learning,Chain-of-Thought degrades Arithmetic Accuracy,"cvbench, llama-4-scout-17b-16e-instruct, scenegraph cot + pot",5,5,17,2601.03649,SyncThink: A Training-Free Strategy to Align Inference Termination with Reasoning Saturation,Chain-of-Thought improves Arithmetic Accuracy,"gpqa, qwen2.5-7b",3,4,Chain-of-Thought|OPPOSITE|Arithmetic Accuracy,opposite_rels,Logical_Contradiction,Rule engine: Logical_Contradiction (confidence=0.30)
14,2507.13362,Enhancing Spatial Reasoning in Vision-Language Models via Chain-of-Thought Prompting and Reinforcement Learning,Chain-of-Thought degrades Arithmetic Accuracy,"cvbench, llama-4-scout-17b-16e-instruct, scenegraph cot + pot",5,5,19,2511.15886,What Really Counts? Examining Step and Token Level Attribution in Multilingual CoT Reasoning,Chain-of-Thought improves Arithmetic Accuracy,"mgsm, qwen instruct, cot-struct",1,5,Chain-of-Thought|OPPOSITE|Arithmetic Accuracy,opposite_rels,Logical_Contradiction,Rule engine: Logical_Contradiction (confidence=0.30)
14,2507.13362,Enhancing Spatial Reasoning in Vision-Language Models via Chain-of-Thought Prompting and Reinforcement Learning,Chain-of-Thought degrades Arithmetic Accuracy,"cvbench, llama-4-scout-17b-16e-instruct, scenegraph cot + pot",5,5,20,2508.18743,CAC-CoT: Connector-Aware Compact Chain-of-Thought for Efficient Reasoning Data Synthesis Across Dual-System Cognitive Tasks,Chain-of-Thought improves Arithmetic Accuracy,"system-2 benchmarks, qwen model",1,4,Chain-of-Thought|OPPOSITE|Arithmetic Accuracy,opposite_rels,Logical_Contradiction,Rule engine: Logical_Contradiction (confidence=0.30)
14,2507.13362,Enhancing Spatial Reasoning in Vision-Language Models via Chain-of-Thought Prompting and Reinforcement Learning,Chain-of-Thought degrades Arithmetic Accuracy,"cvbench, llama-4-scout-17b-16e-instruct, scenegraph cot + pot",5,5,21,2511.23253,AgriCoT: A Chain-of-Thought Benchmark for Evaluating Reasoning in Vision-Language Models for Agriculture,Chain-of-Thought improves Arithmetic Accuracy,"gsm8k, gpt-3.5",0,5,Chain-of-Thought|OPPOSITE|Arithmetic Accuracy,opposite_rels,Logical_Contradiction,Rule engine: Logical_Contradiction (confidence=0.30)
14,2507.13362,Enhancing Spatial Reasoning in Vision-Language Models via Chain-of-Thought Prompting and Reinforcement Learning,Chain-of-Thought degrades Arithmetic Accuracy,"cvbench, llama-4-scout-17b-16e-instruct, scenegraph cot + pot",5,5,22,2510.01391,TAG-EQA: Text-And-Graph for Event Question Answering via Structured Prompting Strategies,Chain-of-Thought improves Arithmetic Accuracy,"tag configuration, qwq",0,4,Chain-of-Thought|OPPOSITE|Arithmetic Accuracy,opposite_rels,Logical_Contradiction,Rule engine: Logical_Contradiction (confidence=0.30)
15,2504.18912,Inferring Questions from Programming Screenshots,Chain-of-Thought improves Arithmetic Accuracy,"stack overflow, gemini-1.5-pro, gpt-4o, llama-3.2",4,4,23,2510.01391,TAG-EQA: Text-And-Graph for Event Question Answering via Structured Prompting Strategies,Chain-of-Thought degrades Arithmetic Accuracy,"t5, tag configuration",0,4,Chain-of-Thought|OPPOSITE|Arithmetic Accuracy,opposite_rels,Logical_Contradiction,Rule engine: Logical_Contradiction (confidence=0.30)
16,2410.16924,SleepCoT: A Lightweight Personalized Sleep Health Model via Chain-of-Thought Distillation,Chain-of-Thought improves Arithmetic Accuracy,"sleepcot, sleep domain",4,5,23,2510.01391,TAG-EQA: Text-And-Graph for Event Question Answering via Structured Prompting Strategies,Chain-of-Thought degrades Arithmetic Accuracy,"t5, tag configuration",0,4,Chain-of-Thought|OPPOSITE|Arithmetic Accuracy,opposite_rels,Logical_Contradiction,Rule engine: Logical_Contradiction (confidence=0.30)
17,2601.03649,SyncThink: A Training-Free Strategy to Align Inference Termination with Reasoning Saturation,Chain-of-Thought improves Arithmetic Accuracy,"gpqa, qwen2.5-7b",3,4,23,2510.01391,TAG-EQA: Text-And-Graph for Event Question Answering via Structured Prompting Strategies,Chain-of-Thought degrades Arithmetic Accuracy,"t5, tag configuration",0,4,Chain-of-Thought|OPPOSITE|Arithmetic Accuracy,opposite_rels,Logical_Contradiction,Rule engine: Logical_Contradiction (confidence=0.30)
19,2511.15886,What Really Counts? Examining Step and Token Level Attribution in Multilingual CoT Reasoning,Chain-of-Thought improves Arithmetic Accuracy,"mgsm, qwen instruct, cot-struct",1,5,23,2510.01391,TAG-EQA: Text-And-Graph for Event Question Answering via Structured Prompting Strategies,Chain-of-Thought degrades Arithmetic Accuracy,"t5, tag configuration",0,4,Chain-of-Thought|OPPOSITE|Arithmetic Accuracy,opposite_rels,Logical_Contradiction,Rule engine: Logical_Contradiction (confidence=0.30)
20,2508.18743,CAC-CoT: Connector-Aware Compact Chain-of-Thought for Efficient Reasoning Data Synthesis Across Dual-System Cognitive Tasks,Chain-of-Thought improves Arithmetic Accuracy,"system-2 benchmarks, qwen model",1,4,23,2510.01391,TAG-EQA: Text-And-Graph for Event Question Answering via Structured Prompting Strategies,Chain-of-Thought degrades Arithmetic Accuracy,"t5, tag configuration",0,4,Chain-of-Thought|OPPOSITE|Arithmetic Accuracy,opposite_rels,Logical_Contradiction,Rule engine: Logical_Contradiction (confidence=0.30)
21,2511.23253,AgriCoT: A Chain-of-Thought Benchmark for Evaluating Reasoning in Vision-Language Models for Agriculture,Chain-of-Thought improves Arithmetic Accuracy,"gsm8k, gpt-3.5",0,5,23,2510.01391,TAG-EQA: Text-And-Graph for Event Question Answering via Structured Prompting Strategies,Chain-of-Thought degrades Arithmetic Accuracy,"t5, tag configuration",0,4,Chain-of-Thought|OPPOSITE|Arithmetic Accuracy,opposite_rels,Logical_Contradiction,Rule engine: Logical_Contradiction (confidence=0.30)
0,2201.11903,Chain of Thought Prompting Elicits Reasoning in Large Language Models,Large Language Model improves Arithmetic Accuracy,"gsm8k, lamda",18447,4,19,2511.15886,What Really Counts? Examining Step and Token Level Attribution in Multilingual CoT Reasoning,Large Language Model degrades Arithmetic Accuracy,"mgsm, qwen instruct, bengali",1,5,Large Language Model|OPPOSITE|Arithmetic Accuracy,opposite_rels,Experimental_Condition_Contradiction,"The claims directly contradict each other (improves vs degrades arithmetic accuracy), but this contradiction is explained by the different experimental conditions (gsm8k/lamda vs mgsm/qwen instruct/bengali), meaning they would likely agree if tested under the same conditions."
1,2409.12183,To CoT or not to CoT? Chain-of-thought helps mainly on math and symbolic reasoning,Large Language Model improves Arithmetic Accuracy,"cot prompting, math and logic datasets",303,4,19,2511.15886,What Really Counts? Examining Step and Token Level Attribution in Multilingual CoT Reasoning,Large Language Model degrades Arithmetic Accuracy,"mgsm, qwen instruct, bengali",1,5,Large Language Model|OPPOSITE|Arithmetic Accuracy,opposite_rels,Experimental_Condition_Contradiction,"The claims directly contradict each other (improves vs degrades arithmetic accuracy), but this contradiction is fully explained by the different experimental conditions (cot prompting with math/logic datasets vs mgsm with qwen instruct in Bengali), so they would likely agree under the same conditions."
2,2404.10952,Can Language Models Solve Olympiad Programming?,Large Language Model degrades Arithmetic Accuracy,"usaco benchmark, zero-shot",70,4,18,2410.16924,SleepCoT: A Lightweight Personalized Sleep Health Model via Chain-of-Thought Distillation,Large Language Model improves Arithmetic Accuracy,"sleepcot-1.5b, sleep domain",4,5,Large Language Model|OPPOSITE|Arithmetic Accuracy,opposite_rels,Experimental_Condition_Contradiction,"The claims appear contradictory (one says ""degrades"" and the other says ""improves"" arithmetic accuracy), but this difference is fully explained by the distinct experimental conditions—different benchmarks (usaco vs. sleepcot-1.5b) and domains (zero-shot vs. sleep domain)—so under the same conditions they would likely agree."
3,2404.10952,Can Language Models Solve Olympiad Programming?,Large Language Model improves Arithmetic Accuracy,"usaco benchmark, task-specific knowledge stores",70,5,19,2511.15886,What Really Counts? Examining Step and Token Level Attribution in Multilingual CoT Reasoning,Large Language Model degrades Arithmetic Accuracy,"mgsm, qwen instruct, bengali",1,5,Large Language Model|OPPOSITE|Arithmetic Accuracy,opposite_rels,Experimental_Condition_Contradiction,"The claims directly contradict each other (improves vs degrades arithmetic accuracy), but this contradiction is fully explained by different experimental conditions (USACO benchmark vs MGSM with Qwen Instruct in Bengali), so they are not a scientific dispute about the same setup."
4,2407.03624,Question-Analysis Prompting Improves LLM Performance in Reasoning Tasks,Large Language Model degrades Arithmetic Accuracy,"gsm8k, aqua, agieval sat math, gpt-3.5 turbo, gpt-4 turbo, large n for simple problems",27,4,18,2410.16924,SleepCoT: A Lightweight Personalized Sleep Health Model via Chain-of-Thought Distillation,Large Language Model improves Arithmetic Accuracy,"sleepcot-1.5b, sleep domain",4,5,Large Language Model|OPPOSITE|Arithmetic Accuracy,opposite_rels,Experimental_Condition_Contradiction,"The claims appear contradictory (one says degrades, the other says improves), but they differ because they use completely different experimental conditions—Claim 1 tests GPT-3.5/4 on standard math benchmarks, while Claim 2 tests a specialized model (sleepcot-1.5b) in a sleep domain, so the results are not directly comparable and would likely agree if tested under the same conditions."
6,2503.04013,Benchmarking Large Language Models on Multiple Tasks in Bioinformatics NLP with Prompting,Large Language Model improves Arithmetic Accuracy,"bioinformatics tasks, few-shot learning settings",12,4,19,2511.15886,What Really Counts? Examining Step and Token Level Attribution in Multilingual CoT Reasoning,Large Language Model degrades Arithmetic Accuracy,"mgsm, qwen instruct, bengali",1,5,Large Language Model|OPPOSITE|Arithmetic Accuracy,opposite_rels,Experimental_Condition_Contradiction,"The claims directly contradict each other (improves vs degrades arithmetic accuracy), but this is explained by different experimental conditions (bioinformatics tasks with few-shot learning vs mgsm, qwen instruct, and Bengali language settings), so they would likely agree under the same conditions."
7,2503.23487,Large Language and Reasoning Models are Shallow Disjunctive Reasoners,Large Language Model degrades Arithmetic Accuracy,"rcc-8, ia, zero-shot, all models",6,5,18,2410.16924,SleepCoT: A Lightweight Personalized Sleep Health Model via Chain-of-Thought Distillation,Large Language Model improves Arithmetic Accuracy,"sleepcot-1.5b, sleep domain",4,5,Large Language Model|OPPOSITE|Arithmetic Accuracy,opposite_rels,Experimental_Condition_Contradiction,"The claims appear contradictory (one says degrades, the other says improves) but they are based on different experimental conditions—the first uses rcc-8, ia, zero-shot across all models, while the second uses sleepcot-1.5b in the sleep domain—so the difference is explained by the distinct setups rather than a direct scientific dispute."
9,2503.23487,Large Language and Reasoning Models are Shallow Disjunctive Reasoners,Large Language Model reduces Arithmetic Accuracy,"rcc-8, ia, zero-shot, b2 or k4",6,5,16,2504.18912,Inferring Questions from Programming Screenshots,Large Language Model increases Arithmetic Accuracy,"stack overflow, gpt-4o, gemini-1.5-pro, in-context learning",4,4,Large Language Model|OPPOSITE|Arithmetic Accuracy,opposite_rels,Experimental_Condition_Contradiction,"The claims directly contradict each other (one says arithmetic accuracy is reduced, the other says it is increased), but this contradiction is fully explained by the different experimental conditions (different models, datasets, and prompting methods) rather than a fundamental scientific dispute about the same setup."
11,2507.13362,Enhancing Spatial Reasoning in Vision-Language Models via Chain-of-Thought Prompting and Reinforcement Learning,Large Language Model improves Arithmetic Accuracy,"cvbench, spaceqwenvl-2.5-3b",5,5,19,2511.15886,What Really Counts? Examining Step and Token Level Attribution in Multilingual CoT Reasoning,Large Language Model degrades Arithmetic Accuracy,"mgsm, qwen instruct, bengali",1,5,Large Language Model|OPPOSITE|Arithmetic Accuracy,opposite_rels,Experimental_Condition_Contradiction,"The claims directly contradict each other (one says ""improves"" and the other says ""degrades""), but this contradiction is fully explained by the different experimental conditions (different datasets, model variants, and languages), so they would likely agree if tested under identical conditions."
12,2507.13362,Enhancing Spatial Reasoning in Vision-Language Models via Chain-of-Thought Prompting and Reinforcement Learning,Large Language Model degrades Arithmetic Accuracy,"cvbench, pali-gemma2-3b-mix-224 + scenegraph cot",5,5,18,2410.16924,SleepCoT: A Lightweight Personalized Sleep Health Model via Chain-of-Thought Distillation,Large Language Model improves Arithmetic Accuracy,"sleepcot-1.5b, sleep domain",4,5,Large Language Model|OPPOSITE|Arithmetic Accuracy,opposite_rels,Experimental_Condition_Contradiction,"The claims appear contradictory (one says ""degrades"" and the other ""improves"" arithmetic accuracy), but this difference is fully explained by their distinct experimental conditions—different models (pali-gemma2-3b-mix-224 vs sleepcot-1.5b), different datasets (cvbench vs sleep domain), and different prompting methods (scenegraph cot vs standard), so under the same conditions they would likely agree."
13,2504.18912,Inferring Questions from Programming Screenshots,Large Language Model improves Arithmetic Accuracy,"stack overflow, gpt-4o, gemini-1.5-pro",4,4,19,2511.15886,What Really Counts? Examining Step and Token Level Attribution in Multilingual CoT Reasoning,Large Language Model degrades Arithmetic Accuracy,"mgsm, qwen instruct, bengali",1,5,Large Language Model|OPPOSITE|Arithmetic Accuracy,opposite_rels,Experimental_Condition_Contradiction,"The claims directly contradict each other (improves vs degrades arithmetic accuracy), but this contradiction is fully explained by different experimental conditions (different datasets, models, and languages), so they would likely agree if tested under identical conditions."
14,2504.18912,Inferring Questions from Programming Screenshots,Large Language Model degrades Arithmetic Accuracy,"stack overflow, llama-3.2",4,5,18,2410.16924,SleepCoT: A Lightweight Personalized Sleep Health Model via Chain-of-Thought Distillation,Large Language Model improves Arithmetic Accuracy,"sleepcot-1.5b, sleep domain",4,5,Large Language Model|OPPOSITE|Arithmetic Accuracy,opposite_rels,Experimental_Condition_Contradiction,"The claims directly contradict each other (one says accuracy degrades, the other says it improves), but this is fully explained by the different experimental conditions (different models: llama-3.2 vs sleepcot-1.5b, and different domains: stack overflow vs sleep domain), so they would likely agree if tested under the same conditions."
16,2504.18912,Inferring Questions from Programming Screenshots,Large Language Model increases Arithmetic Accuracy,"stack overflow, gpt-4o, gemini-1.5-pro, in-context learning",4,4,17,2410.16924,SleepCoT: A Lightweight Personalized Sleep Health Model via Chain-of-Thought Distillation,Large Language Model reduces Arithmetic Accuracy,"sleepcot-0.5b, sleep domain",4,4,Large Language Model|OPPOSITE|Arithmetic Accuracy,opposite_rels,Experimental_Condition_Contradiction,"The claims directly contradict each other (one says accuracy increases, the other says it decreases), but this is fully explained by different experimental conditions—specifically, different models (GPT-4o/Gemini vs. Sleepcot-0.5B) and different domains (stack overflow vs. sleep domain)."
18,2410.16924,SleepCoT: A Lightweight Personalized Sleep Health Model via Chain-of-Thought Distillation,Large Language Model improves Arithmetic Accuracy,"sleepcot-1.5b, sleep domain",4,5,19,2511.15886,What Really Counts? Examining Step and Token Level Attribution in Multilingual CoT Reasoning,Large Language Model degrades Arithmetic Accuracy,"mgsm, qwen instruct, bengali",1,5,Large Language Model|OPPOSITE|Arithmetic Accuracy,opposite_rels,Experimental_Condition_Contradiction,"The claims directly contradict each other (improves vs degrades) but this is fully explained by different experimental conditions (different model, dataset, and language domain), so they would likely agree if tested under identical conditions."
